id,implementation_status,implementation_reason,implementation_type,code_module,required_inputs,verification_status,implementation_source_basis,pending_blocker_type,专业类别,中文名称,英文名称,来源/指南,来源链接
CALC-0718,pending_formula_or_rule_implementation,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,markdown_or_data_table_until_source_complete,,reliable source and formula-level details,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,manual_research_needed,呼吸、睡眠与肺血管医学,成人急性哮喘严重度分层,Acute Asthma Severity Assessment,GINA,https://ginasthma.org/
CALC-0719,pending_formula_or_rule_implementation,No sufficient formula cue in local metadata; needs targeted source search and source-quality decision.,markdown_or_data_table_until_source_complete,,reliable source and formula-level details,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,manual_research_needed,呼吸、睡眠与肺血管医学,COPD综合评估,GOLD COPD Group Assessment,GOLD COPD,https://goldcopd.org/
CALC-0720,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.respiratory_scores,emrcd_grade; eosinophils_10e9_l; consolidation; arterial_ph; atrial_fibrillation,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,DECAF COPD急性加重死亡风险,DECAF Score,DECAF derivation study,https://www.healthinnovationnenc.org.uk/wp-content/uploads/2021/08/DECAF-Derivation-Thorax.pdf
CALC-0721,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.respiratory_scores,age_years; sex; fvc_percent_predicted; dlco_percent_predicted; dlco_unable,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,GAP特发性肺纤维化分期,GAP Index for IPF,GAP Index for IPF / original model,https://www.mdcalc.com/calc/2157/gap-index-idiopathic-pulmonary-fibrosis-ipf-mortality
CALC-0722,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.more_scores_and_ratios,age_years; history_of_cancer; chronic_cardiopulmonary_disease; heart_rate; systolic_bp; oxygen_saturation_percent,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,简化PESI肺栓塞风险,"Simplified Pulmonary Embolism Severity Index, sPESI",sPESI,https://www.mdcalc.com/
CALC-0723,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.vte_scores,systolic_bp; elevated_troponin; right_ventricular_dysfunction; heart_rate,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,BOVA肺栓塞并发症风险,Bova Score,Bova Score / MDCalc,https://www.mdcalc.com/calc/4004/bova-score-pulmonary-embolism-complications
CALC-0724,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,score,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,Karolinska嗜睡量表,"Karolinska Sleepiness Scale, KSS",Karolinska Sleepiness Scale,https://qxmd.com/calculate/
CALC-0725,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,component_scores,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,匹兹堡睡眠质量指数,"Pittsburgh Sleep Quality Index, PSQI",University of Pittsburgh PSQI scoring instructions,https://www.sleep.pitt.edu/psqi
CALC-0726,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.behavioral_scores,score,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,MEQ晨晚型问卷,Morningness-Eveningness Questionnaire,American Thoracic Society MEQ scoring description,https://site.thoracic.org/assemblies/srn/sleep-related-questionnaires/meq
CALC-0727,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.respiratory_measurements_more,respiratory_rate_bpm; tidal_volume_l,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,呼吸、睡眠与肺血管医学,浅快呼吸指数,"Rapid Shallow Breathing Index, RSBI",Rapid Shallow Breathing Index,https://www.mdcalc.com/calc/3626/rapid-shallow-breathing-index-rsbi
CALC-0728,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,albumin_g_dl; inr; altered_mental_status; systolic_bp; age_years,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,AIMS65上消化道出血评分,AIMS65 Score,AIMS65,https://www.mdcalc.com/
CALC-0729,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,age_years; shock; comorbidity; diagnosis; stigmata,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,完整Rockall评分,Full Rockall Score,Rockall,https://www.mdcalc.com/
CALC-0730,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,age_at_diagnosis_years; location; upper_gi_modifier; behavior; perianal_modifier,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,蒙特利尔克罗恩病分类,Montreal Classification for Crohn's Disease,Montreal classification for IBD,https://crohnsandcolitis.ca/About-Crohn-s-Colitis/IBD-Journey/Recently-Diagnosed/Classification-of-IBD
CALC-0731,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,extent; severity,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,蒙特利尔溃疡性结肠炎分类,Montreal Classification for Ulcerative Colitis,Montreal classification for IBD,https://crohnsandcolitis.ca/About-Crohn-s-Colitis/IBD-Journey/Recently-Diagnosed/Classification-of-IBD
CALC-0732,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,abdominal_pain_severity; abdominal_pain_frequency; abdominal_distension; bowel_habit_dissatisfaction; life_interference,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,IBS严重度评分,"IBS Severity Scoring System, IBS-SSS",IBS-SSS,https://qxmd.com/calculate/
CALC-0733,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.questionnaire_and_risk_more,items,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,GERD问卷,"GERD Questionnaire, GERD-Q",Jones et al. GerdQ development and validation,https://pubmed.ncbi.nlm.nih.gov/19440290/
CALC-0734,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,colonoscopies_with_at_least_one_adenoma; total_screening_colonoscopies,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,腺瘤检出率,"Adenoma Detection Rate, ADR",ASGE/ACG Quality Indicators for Colonoscopy,https://www.asge.org/docs/default-source/education/practice_guidelines/doc-quality-indicators-for-colonoscopy.pdf
CALC-0735,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,right_colon; transverse_colon; left_colon,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,波士顿肠道准备量表,"Boston Bowel Preparation Scale, BBPS",Boston Bowel Preparation Scale,https://www.endoscopy-campus.com/en/classifications/boston-bowel-preparation-scale-bbps/
CALC-0736,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,age_years; ggt_u_l; cholesterol_mg_dl; platelets_10e9_l,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,Forns肝纤维化指数,Forns Index,Forns Index for liver fibrosis,https://www.aafp.org/pubs/afp/issues/2011/1215/p1353.html
CALC-0737,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.lab_and_diagnostic_stats_more,ast_u_l; alt_u_l,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,AST/ALT比值,AST to ALT Ratio,MDCalc calculator library,https://www.mdcalc.com/
CALC-0738,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,histology_diagnostic; typical_pancreatic_imaging; elevated_igg4; atypical_pancreatic_imaging_after_negative_malignancy_workup; other_organ_involvement; steroid_response_after_negative_malignancy_workup,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,HISORt自身免疫性胰腺炎标准,HISORt Criteria,HISORt,https://qxmd.com/calculate/
CALC-0739,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.gastro_nutrition_more,ecog_performance_status; child_pugh_class; single_tumor; tumor_count; largest_tumor_cm; portal_invasion; extrahepatic_spread,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,消化、肝胆、内镜与营养,BCLC肝癌分期,Barcelona Clinic Liver Cancer Staging,Barcelona Clinic Liver Cancer Staging / EASL,https://www.easl.eu/
