id,专业类别,中文名称,英文名称,来源/指南,来源链接,formula_feasibility,reason_if_not_directly_implemented,next_action,registry_status,pending_blocker_type,data_needed_for_code,suggested_implementation_artifact
CALC-0983,影像适宜性与检查路径扩展,ACR 吞咽困难影像适宜性评分,ACR Appropriateness Criteria for 吞咽困难,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0984,影像适宜性与检查路径扩展,ACR 黄疸影像适宜性评分,ACR Appropriateness Criteria for 黄疸,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0985,影像适宜性与检查路径扩展,ACR 胰腺炎影像适宜性评分,ACR Appropriateness Criteria for 胰腺炎,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0986,影像适宜性与检查路径扩展,ACR 肝病灶初评影像适宜性评分,ACR Appropriateness Criteria for 肝病灶初评,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0987,影像适宜性与检查路径扩展,ACR 肾上腺偶发瘤影像适宜性评分,ACR Appropriateness Criteria for 肾上腺偶发瘤,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0988,影像适宜性与检查路径扩展,ACR 血尿影像适宜性评分,ACR Appropriateness Criteria for 血尿,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0989,影像适宜性与检查路径扩展,ACR 急性肾盂肾炎影像适宜性评分,ACR Appropriateness Criteria for 急性肾盂肾炎,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0990,影像适宜性与检查路径扩展,ACR 尿路结石影像适宜性评分,ACR Appropriateness Criteria for 尿路结石,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0991,影像适宜性与检查路径扩展,ACR 前列腺癌初始分期影像适宜性评分,ACR Appropriateness Criteria for 前列腺癌初始分期,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0992,影像适宜性与检查路径扩展,ACR 卵巢附件包块影像适宜性评分,ACR Appropriateness Criteria for 卵巢附件包块,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0993,影像适宜性与检查路径扩展,ACR 异常子宫出血影像适宜性评分,ACR Appropriateness Criteria for 异常子宫出血,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0994,影像适宜性与检查路径扩展,ACR 早孕出血影像适宜性评分,ACR Appropriateness Criteria for 早孕出血,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0995,影像适宜性与检查路径扩展,ACR 盆腔疼痛影像适宜性评分,ACR Appropriateness Criteria for 盆腔疼痛,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0996,影像适宜性与检查路径扩展,ACR 子宫肌瘤影像适宜性评分,ACR Appropriateness Criteria for 子宫肌瘤,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-0997,影像适宜性与检查路径扩展,ACR 胎儿异常筛查影像适宜性评分,ACR Appropriateness Criteria for 胎儿异常筛查,ACR Appropriateness Criteria,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
